Date,AAPL,AMZN,GOOG,META,MSFT,NVDA,SPY
2012-11-19,0.06962656015078361,0.0196955388660681,0.03197784586827844,-0.02754033737681798,0.007887202358561735,0.027731346704350922,0.020036882471724596
2012-11-20,-0.008556403763946768,0.017562840254780773,0.0026305183119332844,0.00782256398355969,-0.0007483106515959584,-0.011680668119163313,0.0004312404905523479
2012-11-21,0.0014075046148968558,0.01801618171797666,-0.006138484700479721,0.05146648442677734,0.008945261234669235,0.028315751187009436,0.0018660352555884196
2012-11-23,0.01729671664845054,0.007742139564583424,0.0031488118151536478,-0.0132452446243691,0.02744898204360657,0.006744940689011675,0.013533268676894026
2012-11-26,0.031060735037316406,0.01547077967101074,-0.010262520410680914,0.07773240854900307,-0.011254628679475798,0.017493664462109305,-0.002124779238946313
2012-11-27,-0.008088928303294374,-0.0009034274066274265,0.014356061380105405,0.008062955586507409,-0.01138195286485568,0.0041205231095241416,-0.005117460103037716
2012-11-28,-0.0031521663465144734,0.015127412706025044,0.019138637382123222,0.007998536734728324,0.010286516699439861,0.008189930404476204,0.008020385203006991
2012-11-29,0.01095316029898794,0.016694490851927302,0.011951716251251555,0.03577123164833248,-0.015098917198714772,-0.018107881296732305,0.004653974051783954
2012-11-30,-0.006947142256782349,0.00309938712130603,0.00932191297904028,0.02458557013978747,-0.012320494174830712,-0.005831018193102983,0.00021157974535709737
2012-12-03,0.0015537273517235916,-0.006847392281647849,-0.004477683666301533,-0.03488730641888072,-0.007162846157020583,-0.018550248669838756,-0.004936441992681804
2012-12-04,-0.017797148707869633,0.008591580506672459,-0.006088000026960592,0.015413183413631841,-0.002273128868585436,0.02935227107237517,-0.001415083832481091
2012-12-05,-0.06652074194128019,0.005805104970515614,-0.004656050983285243,0.009062968541040915,0.011312550099832189,-0.011637576072901811,0.0017683895455364105
2012-12-06,0.015560861512429545,-0.0023259039318711365,0.004800757586437538,-0.027068271789599106,0.0022469685175311436,0.0016708410993758525,0.0033865207293440236
2012-12-07,-0.025896335601532244,-0.00039476666268151953,-0.010063281656505843,0.019097217458454715,-0.01015189406529225,-0.0016708410993759065,0.0030239643235321864
2012-12-10,-0.00645328752522844,-0.021955186368298095,0.0017670029327069097,0.012651560853864013,0.01797790146228986,0.03289785311553977,0.0004211081052647412
2012-12-11,0.02160298096520789,0.011716212060317076,0.016581387879948582,0.005016007519420875,0.014006573229230154,0.023191615499353644,0.006785707264902699
2012-12-12,-0.004424484209825308,0.004259150598746085,0.0009753838029082431,-0.014399030765427128,-0.0029326665083374594,-0.010329520873643236,0.00048755915880945976
2012-12-13,-0.017423861747736913,-0.002027817020169935,0.007341610716432603,0.02364846614359078,-0.004783719557630403,0.0007980922122094833,-0.006150796427850893
2012-12-14,-0.03829320279062485,-0.008232776570312208,-0.00105380814691842,-0.05196437863548286,-0.011127480981990187,0.004776967697405719,-0.003723089453976741
2012-12-17,0.01757730666521921,0.01856723853456612,0.026457645289588598,-0.0022404326698240097,0.010758465717831145,-0.003979202880486448,0.01168406686942686
2012-12-18,0.028632944263779176,0.02543602415537417,0.0004023513113797536,0.035258861885002685,0.016831633432230254,0.001593622882590702,0.01106744306468653
2012-12-19,-0.014318659009729342,-0.009298129292679005,-0.0013323786520806887,-0.01088543260222275,-0.009112323778143305,0.007140040961923802,-0.00745708130480191
2012-12-20,-0.008739983473164455,0.013513452716990384,0.003119611320085063,-0.0018257915014991792,0.013457346904300253,-0.0007909272015597414,0.00573554536085107
2012-12-21,-0.004611238247446281,-0.01766953850238034,-0.009360384538299639,-0.04103520973247784,-0.008343961144939108,-0.023210075645410933,-0.00911827158526531
2012-12-24,0.0016164864013955293,0.0065950535726020075,-0.008602447458395264,0.02519386734268032,-0.01430942080552419,-0.008130215314162472,-0.0030861284757286458
2012-12-26,-0.013879574853050042,-0.03939390142544174,-0.0008885843809936882,-0.015718778424476963,-0.0074187162409863755,-0.0008164472740239105,-0.0042239666658924055
2012-12-27,0.004007228115444323,-0.0012879421913216365,-0.0036463099676816786,-0.017504354076008033,0.0037162816165970036,-0.006557280424011786,-0.0013414891920760252
2012-12-28,-0.010677054606406973,-0.01268532001789631,-0.008931246853519113,-0.005388638034177145,-0.015324662635928034,-0.0049469466828228415,-0.010866869582688777
2012-12-31,0.043356826326760266,0.022942252063315467,0.010473359383817793,0.027033855624506043,0.006008332704696228,0.013136877087298991,0.016853789292953697
2013-01-02,0.031190067711121133,0.025346746242038507,0.022186943547908313,0.05054163586788379,0.0335022944121041,0.03683334807746048,0.025306940690830882
2013-01-03,-0.012702692931864348,0.004536686328927499,0.0005805232641704785,-0.008248187546372857,-0.013486777071911467,0.000786360613340271,-0.002261943585523244
2013-01-04,-0.028250444150072572,0.0025887749767322323,0.019567806283419857,0.035029220512299265,-0.018893084431320147,0.032460369745607884,0.004381959744172991
2013-01-07,-0.0058991518511095934,0.035294872104506665,-0.0043727846700437984,0.022689175384654446,-0.0018713925218019865,-0.02932382770521301,-0.0027361474635674648
2013-01-08,0.0026876983198395,-0.0077780729651711275,-0.0019756437612897687,-0.012312197275980447,-0.005259373091766672,-0.022170102765216762,-0.0028815751045739905
2013-01-09,-0.015752376906269235,-0.00011263714685478202,0.0065516236533825515,0.05131063440524388,0.005633967285774783,-0.022673099122275962,0.002539021514062521
2013-01-10,0.012319658965217351,-0.0037992045158067585,0.004541617480580769,0.022944971651726265,-0.009029217994774942,0.0016368698895130307,0.007918126697481404
2013-01-11,-0.006149784411180785,0.009751060757262054,-0.0020113544228303713,0.013329206926264353,0.013886039988053166,-0.001636869889512949,-6.776406447042195e-05
2013-01-14,-0.036303979884496684,0.017719222899856245,-0.022881787827389827,-0.024574329791160126,0.0022338479490828607,-0.0008192290222219755,-0.0006808106828724536
2013-01-15,-0.03205767129983328,-0.0030479498174757935,0.002320180108530524,-0.027847934630571447,0.011830014341158854,-0.018197431882305617,0.0006808106828724554
2013-01-16,0.04067005526873504,-0.010983261640441905,-0.013526756019337548,-0.008340277700022594,-0.006266910433418612,0.00913994841042869,-0.00013638424146258563
2013-01-17,-0.006760891641069065,0.005747061170978341,-0.005425845817456477,0.009668293097621081,0.0077361089090125235,0.013147460943955453,0.0064396741720667275
2013-01-18,-0.005345044107618411,0.006044970741043544,-0.009619730123916424,-0.016053782861234864,0.0,-0.006552017513502707,0.002227095644845907
2013-01-22,0.009494574075394922,-0.007117759652806907,-0.0023307936945206813,0.03544008128373924,-0.0036763983611759663,-0.004942233294057103,0.005378754255102463
2013-01-23,0.01813939870903498,-0.00772800710477371,0.0535031239465421,0.002924362344039424,0.016800975336219284,0.0016504815429585228,0.0016081922364347434
2013-01-24,-0.13188423634828586,0.019758008638369587,0.016995749640519094,0.008400749905271825,0.0007239268131577718,0.004933573162470281,0.0002681315184570984
2013-01-25,-0.02385624811509156,0.03778364875148509,-0.0007161831458407963,0.014692079747329221,0.009007431643388375,0.017887146140225577,0.005606164131077153
2013-01-28,0.022367611232525068,-0.028393246114923203,-0.003908402967218968,0.0290600928389781,0.0010755242098104301,0.015987208757149405,-0.0011983740453369949
2013-01-29,0.018588811185386994,-0.05851891232101578,0.003921497880377374,-0.05312661470199631,0.0035764679388760687,-0.021644195838482073,0.003923406567923639
2013-01-30,-0.0031472413005115794,0.04656537977968899,0.000199164766846123,0.014509279274805347,-0.005728844124276766,-0.001621742916196218,-0.0039234065679236395
2013-01-31,-0.0029375262444053052,-0.026977441581677877,0.002464333025087142,-0.008357481778982235,-0.01446641543504637,-0.004882017334125042,-0.002468911502755774
2013-02-01,-0.0041141069590763845,-0.001884985959821617,0.026005708116311217,-0.0411853078790997,0.017335193870841818,0.008932132724849167,0.010234684895349087
2013-02-04,-0.02522585992483696,-0.01912515211319708,-0.02160886421433166,-0.05603115963289188,-0.017699465252653448,-0.017122063129325165,-0.011304161418082177
2013-02-05,0.03448618210411437,0.02623188374616175,0.008814655591980308,0.01867892122709841,0.0021842422907194653,0.022764641338581675,0.010047279386275842
2013-02-06,-0.0010709963353061859,-0.017652706892667982,0.005768493945484315,0.014214125507844604,-0.005835396996984618,-0.008070950683784293,0.0007276686606428298
2013-02-07,0.0293004530911958,-0.007617967809151701,0.00489603112001809,-0.013865042787094453,-0.0021967795531001835,-0.004059772324561073,-0.0013240706681533533
2013-02-08,0.014334711168623747,0.006587751286707546,0.014647702043734697,-0.003496457352449248,0.009848583756605016,0.006488144799088841,0.0055495170835644925
2013-02-11,0.010367438069869818,-0.018260736244926655,-0.003763359342570189,-0.010209629870184226,0.011189286546073925,0.011254322395114442,-0.00019792548669114062
2013-02-12,-0.02538550379676773,0.0057762236732445,-0.0022006743492771126,-0.03199975780192755,0.0007176027491344919,-0.006415924637581731,0.001645676228716302
2013-02-13,-0.0019043105879102938,0.04078796395257101,0.002762915474691272,0.019537468359406084,0.005366090714843155,-0.00483839775753272,0.0008549205026816335
2013-02-14,-0.0008995377071586494,-0.0008539183767494366,0.006315784114524503,0.020919162760896608,0.0003564366041206381,0.028687575965951607,0.000919698521660786
2013-02-15,-0.01387656879804566,-0.015533746883196278,0.006414922330192493,-0.006335957594558041,-0.0010705351702772366,0.0,-0.0011825623224919445
